episode,step,reward,terminated,truncated,value,entropy,action,log_prob,max_prob,probs_json,logits_json
0,11,0.0,0,0,0.6926661729812622,0.29497432708740234,4,-0.06632280349731445,0.9358285665512085,"[0.0013660237891599536, 0.004928463138639927, 0.006541689857840538, 0.001154522062279284, 0.9358285665512085, 0.0015326187713071704, 0.04864814877510071]","[-6.595850944519043, -5.312727928161621, -5.02955961227417, -6.764068603515625, -0.06632280349731445, -6.480777263641357, -3.023141384124756]"
0,12,0.0,0,0,0.6926661729812622,0.29497432708740234,4,-0.06632280349731445,0.9358285665512085,"[0.0013660237891599536, 0.004928463138639927, 0.006541689857840538, 0.001154522062279284, 0.9358285665512085, 0.0015326187713071704, 0.04864814877510071]","[-6.595850944519043, -5.312727928161621, -5.02955961227417, -6.764068603515625, -0.06632280349731445, -6.480777263641357, -3.023141384124756]"
0,13,0.0,0,0,0.6926661729812622,0.29497432708740234,4,-0.06632280349731445,0.9358285665512085,"[0.0013660237891599536, 0.004928463138639927, 0.006541689857840538, 0.001154522062279284, 0.9358285665512085, 0.0015326187713071704, 0.04864814877510071]","[-6.595850944519043, -5.312727928161621, -5.02955961227417, -6.764068603515625, -0.06632280349731445, -6.480777263641357, -3.023141384124756]"
0,14,0.0,0,0,0.6926661729812622,0.29497432708740234,4,-0.06632280349731445,0.9358285665512085,"[0.0013660237891599536, 0.004928463138639927, 0.006541689857840538, 0.001154522062279284, 0.9358285665512085, 0.0015326187713071704, 0.04864814877510071]","[-6.595850944519043, -5.312727928161621, -5.02955961227417, -6.764068603515625, -0.06632280349731445, -6.480777263641357, -3.023141384124756]"
0,15,0.0,0,0,0.6926661729812622,0.29497432708740234,4,-0.06632280349731445,0.9358285665512085,"[0.0013660237891599536, 0.004928463138639927, 0.006541689857840538, 0.001154522062279284, 0.9358285665512085, 0.0015326187713071704, 0.04864814877510071]","[-6.595850944519043, -5.312727928161621, -5.02955961227417, -6.764068603515625, -0.06632280349731445, -6.480777263641357, -3.023141384124756]"
0,16,0.0,0,0,0.6926661729812622,0.29497432708740234,6,-3.023141384124756,0.9358285665512085,"[0.0013660237891599536, 0.004928463138639927, 0.006541689857840538, 0.001154522062279284, 0.9358285665512085, 0.0015326187713071704, 0.04864814877510071]","[-6.595850944519043, -5.312727928161621, -5.02955961227417, -6.764068603515625, -0.06632280349731445, -6.480777263641357, -3.023141384124756]"
0,17,0.0,0,0,0.6918097138404846,0.2932890057563782,4,-0.06586742401123047,0.9362550377845764,"[0.0013546046102419496, 0.0048632873222231865, 0.006478420924395323, 0.0011397622292861342, 0.9362550377845764, 0.0015180186601355672, 0.04839083179831505]","[-6.604245662689209, -5.326040744781494, -5.039278507232666, -6.776935577392578, -0.06586742401123047, -6.490349292755127, -3.02844500541687]"
0,18,0.0,0,0,0.6911458969116211,0.29530128836631775,4,-0.06641054153442383,0.9357467293739319,"[0.0013740661088377237, 0.004925224930047989, 0.006553752813488245, 0.0011578164994716644, 0.9357467293739319, 0.0015404470032081008, 0.0487019382417202]","[-6.5899810791015625, -5.313385486602783, -5.027717590332031, -6.761219501495361, -0.06641054153442383, -6.475682735443115, -3.022036552429199]"
0,19,0.0,0,0,0.6911458969116211,0.29530128836631775,6,-3.022036552429199,0.9357467293739319,"[0.0013740661088377237, 0.004925224930047989, 0.006553752813488245, 0.0011578164994716644, 0.9357467293739319, 0.0015404470032081008, 0.0487019382417202]","[-6.5899810791015625, -5.313385486602783, -5.027717590332031, -6.761219501495361, -0.06641054153442383, -6.475682735443115, -3.022036552429199]"
0,20,0.0,0,0,0.6907910704612732,0.2914796471595764,4,-0.06537866592407227,0.9367127418518066,"[0.0013362570898607373, 0.004808636382222176, 0.006405110005289316, 0.0011269543319940567, 0.9367127418518066, 0.0014993399381637573, 0.04811084643006325]","[-6.61788272857666, -5.337341785430908, -5.0506591796875, -6.788236618041992, -0.06537866592407227, -6.502730369567871, -3.034247636795044]"
0,21,0.0,0,0,0.7010782957077026,0.29410815238952637,4,-0.06609106063842773,0.9360455274581909,"[0.0013608657754957676, 0.004892576951533556, 0.006500139366835356, 0.0011492405319586396, 0.9360455274581909, 0.0015267711132764816, 0.04852475970983505]","[-6.599634170532227, -5.320035934448242, -5.035931587219238, -6.768653869628906, -0.06609106063842773, -6.484600067138672, -3.0256810188293457]"
0,22,0.0,0,0,0.7010782957077026,0.29410815238952637,4,-0.06609106063842773,0.9360455274581909,"[0.0013608657754957676, 0.004892576951533556, 0.006500139366835356, 0.0011492405319586396, 0.9360455274581909, 0.0015267711132764816, 0.04852475970983505]","[-6.599634170532227, -5.320035934448242, -5.035931587219238, -6.768653869628906, -0.06609106063842773, -6.484600067138672, -3.0256810188293457]"
0,23,0.0,0,0,0.7010782957077026,0.29410815238952637,4,-0.06609106063842773,0.9360455274581909,"[0.0013608657754957676, 0.004892576951533556, 0.006500139366835356, 0.0011492405319586396, 0.9360455274581909, 0.0015267711132764816, 0.04852475970983505]","[-6.599634170532227, -5.320035934448242, -5.035931587219238, -6.768653869628906, -0.06609106063842773, -6.484600067138672, -3.0256810188293457]"
0,24,0.0,0,0,0.7010782957077026,0.29410815238952637,4,-0.06609106063842773,0.9360455274581909,"[0.0013608657754957676, 0.004892576951533556, 0.006500139366835356, 0.0011492405319586396, 0.9360455274581909, 0.0015267711132764816, 0.04852475970983505]","[-6.599634170532227, -5.320035934448242, -5.035931587219238, -6.768653869628906, -0.06609106063842773, -6.484600067138672, -3.0256810188293457]"
0,25,0.0,0,0,0.7010782957077026,0.29410815238952637,6,-3.0256810188293457,0.9360455274581909,"[0.0013608657754957676, 0.004892576951533556, 0.006500139366835356, 0.0011492405319586396, 0.9360455274581909, 0.0015267711132764816, 0.04852475970983505]","[-6.599634170532227, -5.320035934448242, -5.035931587219238, -6.768653869628906, -0.06609106063842773, -6.484600067138672, -3.0256810188293457]"
0,26,0.0,0,0,0.6919278502464294,0.29458579421043396,4,-0.06624221801757812,0.9359041452407837,"[0.0013666129671037197, 0.0048961881548166275, 0.0065048374235630035, 0.0011518301907926798, 0.9359041452407837, 0.001529936445876956, 0.048646509647369385]","[-6.595419883728027, -5.319298267364502, -5.0352091789245605, -6.7664031982421875, -0.06624221801757812, -6.482529163360596, -3.0231752395629883]"
0,27,0.0,0,0,0.6897661089897156,0.2964020073413849,4,-0.06673431396484375,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,28,0.0,0,0,0.6897661089897156,0.2964020073413849,4,-0.06673431396484375,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,29,0.0,0,0,0.6897661089897156,0.2964020073413849,4,-0.06673431396484375,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,30,0.0,0,0,0.6897661089897156,0.2964020073413849,4,-0.06673431396484375,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,31,0.0,0,0,0.6897661089897156,0.2964020073413849,4,-0.06673431396484375,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,32,0.0,0,0,0.6897661089897156,0.2964020073413849,4,-0.06673431396484375,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,33,0.0,0,0,0.6897661089897156,0.2964020073413849,4,-0.06673431396484375,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,34,0.0,0,0,0.6897661089897156,0.2964020073413849,4,-0.06673431396484375,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,35,0.0,0,0,0.6897661089897156,0.2964020073413849,4,-0.06673431396484375,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,36,0.0,0,0,0.6897661089897156,0.2964020073413849,4,-0.06673431396484375,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,37,0.0,0,0,0.6897661089897156,0.2964020073413849,4,-0.06673431396484375,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,38,0.0,0,0,0.6897661089897156,0.2964020073413849,4,-0.06673431396484375,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,39,0.0,0,0,0.6897661089897156,0.2964020073413849,4,-0.06673431396484375,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,40,0.0,0,0,0.6897661089897156,0.2964020073413849,4,-0.06673431396484375,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,41,0.0,0,0,0.6897661089897156,0.2964020073413849,4,-0.06673431396484375,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,42,0.0,0,0,0.6897661089897156,0.2964020073413849,4,-0.06673431396484375,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,43,0.0,0,0,0.6897661089897156,0.2964020073413849,6,-3.01735782623291,0.9354435801506042,"[0.001384199713356793, 0.004950858652591705, 0.00657218974083662, 0.0011681385803967714, 0.9354435801506042, 0.0015506693162024021, 0.048930324614048004]","[-6.582633018493652, -5.308194160461426, -5.024908065795898, -6.752343654632568, -0.06673431396484375, -6.46906852722168, -3.01735782623291]"
0,44,0.0,0,0,0.677021861076355,0.2929322123527527,4,-0.06580305099487305,0.9363150000572205,"[0.0013463617069646716, 0.004846492782235146, 0.006438552867621183, 0.0011372180888429284, 0.9363150000572205, 0.0015119594754651189, 0.04840441793203354]","[-6.610349178314209, -5.3294997215271, -5.0454511642456055, -6.779170036315918, -0.06580305099487305, -6.494348526000977, -3.0281639099121094]"
0,45,0.0,0,0,0.6901494264602661,0.29534220695495605,4,-0.06646013259887695,0.9357001781463623,"[0.0013685848098248243, 0.0049228970892727375, 0.006525400094687939, 0.0011572936782613397, 0.9357001781463623, 0.0015367785235866904, 0.04878886044025421]","[-6.593977928161621, -5.3138580322265625, -5.032052993774414, -6.76167106628418, -0.06646013259887695, -6.478066921234131, -3.0202531814575195]"
0,46,0.0,0,0,0.6901494264602661,0.29534220695495605,4,-0.06646013259887695,0.9357001781463623,"[0.0013685848098248243, 0.0049228970892727375, 0.006525400094687939, 0.0011572936782613397, 0.9357001781463623, 0.0015367785235866904, 0.04878886044025421]","[-6.593977928161621, -5.3138580322265625, -5.032052993774414, -6.76167106628418, -0.06646013259887695, -6.478066921234131, -3.0202531814575195]"
0,47,0.0,0,0,0.6901494264602661,0.29534220695495605,4,-0.06646013259887695,0.9357001781463623,"[0.0013685848098248243, 0.0049228970892727375, 0.006525400094687939, 0.0011572936782613397, 0.9357001781463623, 0.0015367785235866904, 0.04878886044025421]","[-6.593977928161621, -5.3138580322265625, -5.032052993774414, -6.76167106628418, -0.06646013259887695, -6.478066921234131, -3.0202531814575195]"
0,48,0.0,0,0,0.6901494264602661,0.29534220695495605,4,-0.06646013259887695,0.9357001781463623,"[0.0013685848098248243, 0.0049228970892727375, 0.006525400094687939, 0.0011572936782613397, 0.9357001781463623, 0.0015367785235866904, 0.04878886044025421]","[-6.593977928161621, -5.3138580322265625, -5.032052993774414, -6.76167106628418, -0.06646013259887695, -6.478066921234131, -3.0202531814575195]"
0,49,0.0,0,0,0.6901494264602661,0.29534220695495605,6,-3.0202531814575195,0.9357001781463623,"[0.0013685848098248243, 0.0049228970892727375, 0.006525400094687939, 0.0011572936782613397, 0.9357001781463623, 0.0015367785235866904, 0.04878886044025421]","[-6.593977928161621, -5.3138580322265625, -5.032052993774414, -6.76167106628418, -0.06646013259887695, -6.478066921234131, -3.0202531814575195]"
0,50,0.0,0,0,0.6502091288566589,0.29836952686309814,4,-0.06725645065307617,0.9349555373191833,"[0.0014031656319275498, 0.005025808699429035, 0.006645075976848602, 0.0011867803987115622, 0.9349555373191833, 0.0015721312956884503, 0.049211569130420685]","[-6.569024562835693, -5.293169021606445, -5.013879299163818, -6.73651123046875, -0.06725645065307617, -6.455323219299316, -3.011626720428467]"
0,51,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,52,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,53,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,54,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,55,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,56,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,57,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,58,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,59,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,60,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,61,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,62,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,63,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,64,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,65,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,66,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,67,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,68,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,69,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,70,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
0,71,0.0,0,0,0.6600577235221863,0.30092039704322815,4,-0.06795310974121094,0.9343042969703674,"[0.001427399693056941, 0.005108230747282505, 0.0067391227930784225, 0.0012087583309039474, 0.9343042969703674, 0.0015991516411304474, 0.04961303621530533]","[-6.551900863647461, -5.276902198791504, -4.999825477600098, -6.718161582946777, -0.06795310974121094, -6.438282012939453, -3.0035016536712646]"
