episode,step,reward,terminated,truncated,value,entropy,action,log_prob,max_prob,probs_json,logits_json
0,0,0.0,0,0,0.41322943568229675,1.7664966583251953,6,-2.2050869464874268,0.33242490887641907,"[0.1105165034532547, 0.2196323424577713, 0.0851266086101532, 0.08874484151601791, 0.33242490887641907, 0.05331391468644142, 0.11024093627929688]","[-2.2025904655456543, -1.5158003568649292, -2.463615655899048, -2.421989917755127, -1.1013413667678833, -2.9315578937530518, -2.2050869464874268]"
0,1,0.0,0,0,0.37118202447891235,1.7729105949401855,5,-2.9128963947296143,0.33362260460853577,"[0.11275272816419601, 0.21043972671031952, 0.08809616416692734, 0.08965042233467102, 0.33362260460853577, 0.054318174719810486, 0.11112017184495926]","[-2.182558059692383, -1.5585559606552124, -2.429326295852661, -2.411837339401245, -1.0977448225021362, -2.9128963947296143, -2.197143077850342]"
0,2,0.0,0,0,0.14473938941955566,1.823662281036377,6,-2.150672674179077,0.2930859923362732,"[0.12128716707229614, 0.2092597633600235, 0.09869243204593658, 0.09889344871044159, 0.2930859923362732, 0.06237543001770973, 0.11640582978725433]","[-2.1095943450927734, -1.5641789436340332, -2.315747022628784, -2.3137123584747314, -1.2272891998291016, -2.7745838165283203, -2.150672674179077]"
0,3,0.0,0,0,0.09320227056741714,1.8384039402008057,4,-1.236496090888977,0.2903999984264374,"[0.1261999011039734, 0.19040200114250183, 0.10578206926584244, 0.09929728507995605, 0.2903999984264374, 0.06499946862459183, 0.12291932106018066]","[-2.069888114929199, -1.658617615699768, -2.2463743686676025, -2.3096370697021484, -1.236496090888977, -2.7333762645721436, -2.0962271690368652]"
0,4,0.0,0,0,0.043490298092365265,1.8826196193695068,1,-1.912049651145935,0.2626029849052429,"[0.13551542162895203, 0.14777719974517822, 0.13611334562301636, 0.10336282104253769, 0.2626029849052429, 0.08006330579519272, 0.13456490635871887]","[-1.9986698627471924, -1.912049651145935, -1.9942673444747925, -2.26951003074646, -1.3371119499206543, -2.524937629699707, -2.005708694458008]"
0,5,0.0,0,0,0.1616579294204712,1.9013960361480713,4,-1.4385024309158325,0.2372828722000122,"[0.1391778439283371, 0.13060277700424194, 0.15577873587608337, 0.1022258847951889, 0.2372828722000122, 0.09069142490625381, 0.14424052834510803]","[-1.9720028638839722, -2.035594940185547, -1.859318733215332, -2.2805705070495605, -1.4385024309158325, -2.4002926349639893, -1.936273217201233]"
0,6,0.0,0,0,0.12691840529441833,1.8922500610351562,4,-1.4127442836761475,0.24347418546676636,"[0.13575796782970428, 0.10853098332881927, 0.17035610973834991, 0.0990278497338295, 0.24347418546676636, 0.09375187754631042, 0.14910098910331726]","[-1.9968816041946411, -2.220719575881958, -1.7698642015457153, -2.31235408782959, -1.4127442836761475, -2.3671035766601562, -1.903131365776062]"
0,7,0.0,0,0,0.16281214356422424,1.897214651107788,6,-1.893106460571289,0.23024024069309235,"[0.13644705712795258, 0.10215675085783005, 0.18127204477787018, 0.09934128820896149, 0.23024024069309235, 0.09993928670883179, 0.15060320496559143]","[-1.9918183088302612, -2.2812466621398926, -1.7077561616897583, -2.3091938495635986, -1.4686317443847656, -2.303192138671875, -1.893106460571289]"
0,8,0.0,0,0,0.12361098825931549,1.892120361328125,4,-1.4506744146347046,0.23441213369369507,"[0.13365745544433594, 0.10261192917823792, 0.18310852348804474, 0.09616261720657349, 0.23441213369369507, 0.09663984924554825, 0.153407484292984]","[-2.01247501373291, -2.276801109313965, -1.697676181793213, -2.34171462059021, -1.4506744146347046, -2.336764097213745, -1.8746575117111206]"
0,9,0.0,0,0,0.13428175449371338,1.8900706768035889,2,-1.6570782661437988,0.232131689786911,"[0.13388170301914215, 0.0960778072476387, 0.19069534540176392, 0.09570703655481339, 0.232131689786911, 0.10007872432470322, 0.1514277458190918]","[-2.010798692703247, -2.342597007751465, -1.6570782661437988, -2.346463441848755, -1.4604504108428955, -2.301798105239868, -1.8876466751098633]"
0,10,0.0,0,0,0.13743926584720612,1.8951032161712646,0,-2.0078601837158203,0.22786088287830353,"[0.13427570462226868, 0.10054939985275269, 0.18607738614082336, 0.09675610065460205, 0.22786088287830353, 0.0996500551700592, 0.15483054518699646]","[-2.0078601837158203, -2.2971062660217285, -1.6815927028656006, -2.335561990737915, -1.479020118713379, -2.306090831756592, -1.8654241561889648]"
0,11,0.0,0,0,0.15754930675029755,1.8959999084472656,3,-2.317492723464966,0.2294425517320633,"[0.13628903031349182, 0.09972327947616577, 0.18417644500732422, 0.09852030128240585, 0.2294425517320633, 0.10078751295804977, 0.15106087923049927]","[-1.9929776191711426, -2.30535626411438, -1.6918611526489258, -2.317492723464966, -1.4721026420593262, -2.294740915298462, -1.8900724649429321]"
0,12,0.0,0,0,0.13421601057052612,1.8846899271011353,3,-2.3405098915100098,0.25151899456977844,"[0.13548286259174347, 0.10521336644887924, 0.17103968560695648, 0.09627854824066162, 0.25151899456977844, 0.09144952148199081, 0.14901700615882874]","[-1.9989103078842163, -2.251765012741089, -1.7658597230911255, -2.3405098915100098, -1.3802368640899658, -2.391968250274658, -1.9036948680877686]"
0,13,0.0,0,0,0.15735790133476257,1.901091456413269,1,-1.9934022426605225,0.23830243945121765,"[0.1381797194480896, 0.1362311691045761, 0.15157392621040344, 0.1034790500998497, 0.23830243945121765, 0.08883004635572433, 0.14340370893478394]","[-1.9792003631591797, -1.9934022426605225, -1.8866820335388184, -2.2683863639831543, -1.4342148303985596, -2.4210305213928223, -1.942091703414917]"
0,14,0.0,0,0,0.06742970645427704,1.8812346458435059,4,-1.3467592000961304,0.26008176803588867,"[0.13388295471668243, 0.16409792006015778, 0.12634247541427612, 0.10552170127630234, 0.26008176803588867, 0.07830557227134705, 0.1317676305770874]","[-2.010789394378662, -1.8072919845581055, -2.068758964538574, -2.2488386631011963, -1.3467592000961304, -2.5471365451812744, -2.0267152786254883]"
0,15,0.0,0,0,0.038984496146440506,1.8390552997589111,1,-1.610414981842041,0.28397005796432495,"[0.1256507784128189, 0.19980467855930328, 0.10340609401464462, 0.10107401013374329, 0.28397005796432495, 0.06429990381002426, 0.12179447710514069]","[-2.074248790740967, -1.610414981842041, -2.2690913677215576, -2.2919023036956787, -1.258886456489563, -2.744197130203247, -2.1054203510284424]"
