episode,step,reward,terminated,truncated,value,entropy,action,log_prob,max_prob,probs_json,logits_json
0,0,0.0,0,0,-0.0027938743587583303,1.9097349643707275,4,-1.5661394596099854,0.20884989202022552,"[0.1355949342250824, 0.1878121942281723, 0.08819180727005005, 0.13291770219802856, 0.20884989202022552, 0.1341317594051361, 0.11250177025794983]","[-1.998083233833313, -1.6723127365112305, -2.42824125289917, -2.0180251598358154, -1.5661394596099854, -2.008932590484619, -2.184786319732666]"
0,1,0.0,0,0,0.0012860969873145223,1.9077560901641846,4,-1.5522459745407104,0.21177180111408234,"[0.1350296437740326, 0.18920284509658813, 0.08809984475374222, 0.13213177025318146, 0.21177180111408234, 0.13199514150619507, 0.11176890879869461]","[-2.00226092338562, -1.66493558883667, -2.4292845726013184, -2.0239555835723877, -1.5522459745407104, -2.0249900817871094, -2.191321849822998]"
0,2,0.0,0,0,0.0012860969873145223,1.9077560901641846,1,-1.66493558883667,0.21177180111408234,"[0.1350296437740326, 0.18920284509658813, 0.08809984475374222, 0.13213177025318146, 0.21177180111408234, 0.13199514150619507, 0.11176890879869461]","[-2.00226092338562, -1.66493558883667, -2.4292845726013184, -2.0239555835723877, -1.5522459745407104, -2.0249900817871094, -2.191321849822998]"
0,3,0.0,0,0,-0.006567414849996567,1.9089758396148682,1,-1.6723542213439941,0.21030990779399872,"[0.13536204397678375, 0.1878044307231903, 0.08817605674266815, 0.13270527124404907, 0.21030990779399872, 0.13371916115283966, 0.11192313581705093]","[-1.9998023509979248, -1.6723542213439941, -2.428419828414917, -2.019624710083008, -1.5591731071472168, -2.0120134353637695, -2.1899430751800537]"
0,4,0.0,0,0,-0.006567414849996567,1.9089758396148682,0,-1.9998023509979248,0.21030990779399872,"[0.13536204397678375, 0.1878044307231903, 0.08817605674266815, 0.13270527124404907, 0.21030990779399872, 0.13371916115283966, 0.11192313581705093]","[-1.9998023509979248, -1.6723542213439941, -2.428419828414917, -2.019624710083008, -1.5591731071472168, -2.0120134353637695, -2.1899430751800537]"
0,5,0.0,0,0,-0.0035998073872178793,1.908578634262085,2,-2.4328603744506836,0.21030442416667938,"[0.13504914939403534, 0.18871094286441803, 0.08778537809848785, 0.1324501633644104, 0.21030442416667938, 0.13335980474948883, 0.11234009265899658]","[-2.0021164417266846, -1.6675387620925903, -2.4328603744506836, -2.0215487480163574, -1.5591990947723389, -2.014704465866089, -2.1862244606018066]"
0,6,0.0,0,0,0.038087017834186554,1.9144225120544434,0,-1.9542515277862549,0.20340003073215485,"[0.14167048037052155, 0.18258410692214966, 0.09036964178085327, 0.13231928646564484, 0.20340003073215485, 0.13708531856536865, 0.11257118731737137]","[-1.9542515277862549, -1.7005444765090942, -2.4038469791412354, -2.0225374698638916, -1.5925806760787964, -1.9871519804000854, -2.1841695308685303]"
0,7,0.0,0,0,0.02489440143108368,1.9061644077301025,1,-1.6610761880874634,0.21313956379890442,"[0.13983219861984253, 0.18993447721004486, 0.08738631010055542, 0.12927588820457458, 0.21313956379890442, 0.12947776913642883, 0.11095379292964935]","[-1.967312216758728, -1.6610761880874634, -2.4374167919158936, -2.045806646347046, -1.54580819606781, -2.044246196746826, -2.198641538619995]"
0,8,0.0,0,0,-0.0007926298421807587,1.9035102128982544,4,-1.5240483283996582,0.21782825887203217,"[0.13747842609882355, 0.1904374063014984, 0.08680841326713562, 0.12938418984413147, 0.21782825887203217, 0.1269826889038086, 0.11108054220676422]","[-1.9842883348464966, -1.6584317684173584, -2.444051742553711, -2.044969081878662, -1.5240483283996582, -2.063704490661621, -2.1974997520446777]"
0,9,0.0,0,0,-0.004695005714893341,1.901098370552063,1,-1.646329402923584,0.22023318707942963,"[0.13625481724739075, 0.19275613129138947, 0.08625473827123642, 0.12909185886383057, 0.22023318707942963, 0.12436073273420334, 0.11104857921600342]","[-1.9932284355163574, -1.646329402923584, -2.4504501819610596, -2.0472309589385986, -1.5130683183670044, -2.084568738937378, -2.1977875232696533]"
